annotator_id,accuracy,leniency,strictness
1370,0.9848547511161699,0.3311971670593346,0.3376056477933074
1019,0.9848547511161699,0.3311971670593346,0.3376056477933074
3146,0.9848547211103812,0.33119712450822403,0.3376056067969564
9626,0.984850207770199,0.3311943385445569,0.3376070178945678
4670,0.984850207770199,0.3311943385445569,0.3376070178945678
10029,0.9848157877644613,0.33764482000055657,0.3311968546619184
6329,0.9837709430282677,0.3365217534935707,0.33173912387464255
10212,0.9837709409760831,0.3317391206297859,0.33652175380450133
10538,0.9837709400160098,0.33173912106728115,0.3365217542065962
1256,0.9837709400160098,0.33173912106728115,0.3365217542065962
2196,0.9837709400160098,0.33173912106728115,0.3365217542065962
10505,0.9837709400160098,0.33173912106728115,0.3365217542065962
5834,0.9837709389809075,0.3365217547866781,0.33173911994547617
2065,0.9837709389809075,0.3365217547866781,0.33173911994547617
8979,0.9837709389809075,0.3365217547866781,0.33173911994547617
347,0.9837709389809075,0.3365217547866781,0.33173911994547617
9365,0.9837709263389636,0.33173912021441804,0.3365217678852213
10656,0.9837709128718707,0.3317390941234261,0.33652178134836425
8229,0.9837709127947586,0.3317390944351443,0.3365217814121275
4905,0.9837709127947586,0.3317390944351443,0.3365217814121275
4968,0.9837709127947586,0.3317390944351443,0.3365217814121275
5812,0.9837708960591515,0.3365217976901129,0.33173907782785883
626,0.9837708960591515,0.3365217976901129,0.33173907782785883
7942,0.9837708960591515,0.3365217976901129,0.33173907782785883
7915,0.983770832181681,0.3365217563518601,0.331739043171902
5655,0.983770832181681,0.3365217563518601,0.331739043171902
3291,0.983770832181681,0.3365217563518601,0.331739043171902
8983,0.9837703377168707,0.3317396988449201,0.33652176638940906
10073,0.9837656301935871,0.33174362569085514,0.3365224173662423
10048,0.9830611647948837,0.3394084499583301,0.3311814992751346
10038,0.9826449568111227,0.3398270809006057,0.3311779120408759
10055,0.981440000204057,0.3339005185481478,0.3365893229019212
10023,0.9812883367103394,0.3389999663685743,0.33171780740284335
792,0.9805825242627022,0.3333333333297626,0.33333333333604015
3590,0.9805825241327083,0.333333333376451,0.3333333333878222
7156,0.9805825211430328,0.3333333316946005,0.33333333372556445
2149,0.9805825205743873,0.33333333384181496,0.33333333103204005
10007,0.9791023524689669,0.3411879235945616,0.3317052354675894
10025,0.9551909677871073,0.33666430152192955,0.30655099125942964
7463,0.7739113120753828,0.4438981964183217,0.4430754358843194
9450,0.7733506751135056,0.4433438180564131,0.11328467635566884
1772,0.7731613640349053,0.4418364689104093,0.4447546492798729
10076,0.771961232752561,0.4423205423702586,0.444158052786654
2411,0.7711829671688476,0.44280189202348713,0.11436853471978527
9464,0.7711829671688476,0.44280189202348713,0.11436853471978527
2140,0.7691050655008463,0.11544746676386596,0.4454804705824655
478,0.7691050591793503,0.11544746042305454,0.4454804741941764
5334,0.7680212117187923,0.4396139890142132,0.4443966196810174
3075,0.7680212087454312,0.1159893883273349,0.44439661963858396
7017,0.7680211989867409,0.4396139916238113,0.44439662975222766
6330,0.7680211706077342,0.11598935027662294,0.44439662916424183
9682,0.7680210395637149,0.4443964830085417,0.4396142949336062
10062,0.7680210152489875,0.11598919675345498,0.444396553612979
8856,0.7680209047932438,0.43961369678890777,0.444397218541452
3626,0.768020863290969,0.11598904353163385,0.44439724302152034
